time,id,location
12:45,595,spices
12:45,596,fruit
12:45,600,spices
12:45,601,dairy
12:45,602,checkout
12:45,603,spices
12:45,604,fruit
12:45,605,dairy
12:45,606,dairy
12:46,564,fruit
12:46,583,dairy
12:46,589,drinks
12:46,593,spices
12:46,595,spices
12:46,596,fruit
12:46,600,spices
12:46,601,fruit
12:46,603,dairy
12:46,604,checkout
12:46,605,drinks
12:46,606,dairy
12:46,607,fruit
12:47,564,fruit
12:47,583,dairy
12:47,589,checkout
12:47,593,dairy
12:47,595,fruit
12:47,596,fruit
12:47,600,drinks
12:47,601,checkout
12:47,603,dairy
12:47,605,drinks
12:47,606,dairy
12:47,607,fruit
12:47,608,spices
12:47,609,dairy
12:47,610,fruit
12:48,564,drinks
12:48,583,dairy
12:48,593,dairy
12:48,595,drinks
12:48,596,dairy
12:48,600,drinks
12:48,603,drinks
12:48,605,drinks
12:48,606,dairy
12:48,607,fruit
12:48,608,spices
12:48,609,drinks
12:48,610,fruit
12:48,611,spices
12:49,564,dairy
12:49,583,dairy
12:49,593,dairy
12:49,595,spices
12:49,596,dairy
12:49,600,drinks
12:49,603,drinks
12:49,605,spices
12:49,606,drinks
12:49,607,fruit
12:49,608,checkout
12:49,609,spices
12:49,610,fruit
12:49,611,drinks
12:49,612,dairy
12:49,613,fruit
12:50,564,dairy
12:50,583,dairy
12:50,593,dairy
12:50,595,checkout
12:50,596,dairy
12:50,600,drinks
12:50,603,drinks
12:50,605,checkout
12:50,606,drinks
12:50,607,fruit
12:50,609,spices
12:50,610,dairy
12:50,611,drinks
12:50,612,dairy
12:50,613,checkout
12:50,614,spices
12:51,564,checkout
12:51,583,dairy
12:51,593,dairy
12:51,596,spices
12:51,600,drinks
12:51,603,drinks
12:51,606,checkout
12:51,607,fruit
12:51,609,spices
12:51,610,checkout
12:51,611,drinks
12:51,612,dairy
12:51,614,fruit
12:51,615,fruit
12:52,583,checkout
12:52,593,dairy
12:52,596,fruit
12:52,600,drinks
12:52,603,checkout
12:52,607,drinks
12:52,609,dairy
12:52,611,drinks
12:52,612,dairy
12:52,614,dairy
12:52,615,fruit
12:52,616,dairy
12:52,617,spices
12:53,593,dairy
12:53,596,fruit
12:53,600,dairy
12:53,607,drinks
12:53,609,dairy
12:53,611,drinks
12:53,612,fruit
12:53,614,checkout
12:53,615,checkout
12:53,616,dairy
12:53,617,fruit
12:53,618,fruit
12:53,619,dairy
12:53,620,fruit
12:54,593,drinks
12:54,596,checkout
12:54,600,checkout
12:54,607,drinks
12:54,609,dairy
12:54,611,drinks
12:54,612,fruit
12:54,616,dairy
12:54,617,checkout
12:54,618,dairy
12:54,619,dairy
12:54,620,fruit
12:54,621,dairy
12:54,622,fruit
12:54,623,spices
12:55,593,drinks
12:55,607,drinks
12:55,609,drinks
12:55,611,checkout
12:55,612,fruit
12:55,616,dairy
12:55,618,dairy
12:55,619,dairy
12:55,620,drinks
12:55,621,dairy
12:55,622,fruit
12:55,623,spices
12:55,624,fruit
12:56,593,checkout
12:56,607,spices
12:56,609,drinks
12:56,612,fruit
12:56,616,dairy
12:56,618,dairy
12:56,619,checkout
12:56,620,drinks
12:56,621,dairy
12:56,622,fruit
12:56,623,fruit
12:56,624,fruit
12:56,625,drinks
12:57,607,fruit
12:57,609,drinks
12:57,612,checkout
12:57,616,dairy
12:57,618,dairy
12:57,620,drinks
12:57,621,dairy
12:57,622,fruit
12:57,623,dairy
12:57,624,checkout
12:57,625,drinks
12:57,626,dairy
12:57,627,dairy
12:57,628,dairy
12:58,607,fruit
12:58,609,checkout
12:58,616,dairy
12:58,618,dairy
12:58,620,checkout
12:58,621,dairy
12:58,622,dairy
12:58,623,dairy
12:58,625,drinks
12:58,626,dairy
12:58,627,dairy
12:58,628,drinks
12:58,629,spices
12:58,630,dairy
12:58,631,fruit
12:58,632,fruit
12:59,607,fruit
12:59,616,dairy
12:59,618,spices
12:59,621,dairy
12:59,622,dairy
12:59,623,drinks
12:59,625,drinks
12:59,626,dairy
12:59,627,dairy
12:59,628,checkout
12:59,629,spices
12:59,630,dairy
12:59,631,fruit
12:59,632,fruit
12:59,633,drinks
12:59,634,dairy
12:59,635,dairy
13:00,607,fruit
13:00,616,dairy
13:00,618,fruit
13:00,621,spices
13:00,622,checkout
13:00,623,drinks
13:00,625,drinks
13:00,626,drinks
13:00,627,dairy
13:00,629,checkout
13:00,630,dairy
13:00,631,checkout
13:00,632,checkout
13:00,633,drinks
13:00,634,dairy
13:00,635,spices
13:00,636,drinks
13:01,607,fruit
13:01,616,dairy
13:01,618,fruit
13:01,621,dairy
13:01,623,checkout
13:01,625,spices
13:01,626,drinks
13:01,627,dairy
13:01,630,dairy
13:01,633,drinks
13:01,634,dairy
13:01,635,dairy
13:01,636,drinks
13:01,637,fruit
13:02,607,fruit
13:02,616,dairy
13:02,618,dairy
13:02,621,dairy
13:02,625,spices
13:02,626,drinks
13:02,627,dairy
13:02,630,dairy
13:02,633,checkout
13:02,634,dairy
13:02,635,dairy
13:02,636,drinks
13:02,637,dairy
13:02,638,fruit
13:03,607,checkout
13:03,616,dairy
13:03,618,dairy
13:03,621,dairy
13:03,625,fruit
13:03,626,drinks
13:03,627,dairy
13:03,630,checkout
13:03,634,checkout
13:03,635,dairy
13:03,636,drinks
13:03,637,dairy
13:03,638,checkout
13:03,639,dairy
13:04,616,fruit
13:04,618,dairy
13:04,621,dairy
13:04,625,checkout
13:04,626,drinks
13:04,627,dairy
13:04,635,dairy
13:04,636,drinks
13:04,637,drinks
13:04,639,dairy
13:04,640,dairy
13:04,641,dairy
13:04,642,fruit
13:04,643,drinks
13:04,644,spices
13:04,645,drinks
13:04,646,fruit
13:05,616,checkout
13:05,618,dairy
13:05,621,dairy
13:05,626,drinks
13:05,627,dairy
13:05,635,dairy
13:05,636,drinks
13:05,637,drinks
13:05,639,spices
13:05,640,dairy
13:05,641,dairy
13:05,642,fruit
13:05,643,checkout
13:05,644,checkout
13:05,645,drinks
13:05,646,drinks
13:05,647,dairy
13:06,618,drinks
13:06,621,dairy
13:06,626,drinks
13:06,627,dairy
13:06,635,dairy
13:06,636,drinks
13:06,637,drinks
13:06,639,spices
13:06,640,dairy
13:06,641,dairy
13:06,642,fruit
13:06,645,drinks
13:06,646,checkout
13:06,647,dairy
13:06,648,dairy
13:07,618,drinks
13:07,621,dairy
13:07,626,drinks
13:07,627,dairy
13:07,635,dairy
13:07,636,drinks
13:07,637,fruit
13:07,639,checkout
13:07,640,dairy
13:07,641,dairy
13:07,642,fruit
13:07,645,fruit
13:07,647,dairy
13:07,648,dairy
13:07,649,dairy
13:08,618,drinks
13:08,621,dairy
13:08,626,drinks
13:08,627,dairy
13:08,635,dairy
13:08,636,checkout
13:08,637,fruit
13:08,640,dairy
13:08,641,dairy
13:08,642,fruit
13:08,645,fruit
13:08,647,dairy
13:08,648,spices
13:08,649,dairy
13:08,650,fruit
13:09,618,drinks
13:09,621,dairy
13:09,626,fruit
13:09,627,dairy
13:09,635,dairy
13:09,637,checkout
13:09,640,dairy
13:09,641,dairy
13:09,642,spices
13:09,645,fruit
13:09,647,dairy
13:09,648,drinks
13:09,649,dairy
13:09,650,dairy
13:09,651,dairy
13:09,652,spices
13:09,653,drinks
13:09,654,spices
13:09,655,fruit
13:10,618,drinks
13:10,621,dairy
13:10,626,fruit
13:10,627,spices
13:10,635,dairy
13:10,640,checkout
13:10,641,checkout
13:10,642,dairy
13:10,645,fruit
13:10,647,drinks
13:10,648,checkout
13:10,649,fruit
13:10,650,dairy
13:10,651,dairy
13:10,652,checkout
13:10,653,checkout
13:10,654,dairy
13:10,655,fruit
13:10,656,spices
13:10,657,fruit
13:11,618,drinks
13:11,621,dairy
13:11,626,fruit
13:11,627,spices
13:11,635,dairy
13:11,642,dairy
13:11,645,checkout
13:11,647,spices
13:11,649,fruit
13:11,650,fruit
13:11,651,dairy
13:11,654,dairy
13:11,655,fruit
13:11,656,checkout
13:11,657,fruit
13:11,658,fruit
13:12,618,drinks
13:12,621,dairy
13:12,626,drinks
13:12,627,dairy
13:12,635,dairy
13:12,642,dairy
13:12,647,dairy
13:12,649,dairy
13:12,650,fruit
13:12,651,dairy
13:12,654,dairy
13:12,655,spices
13:12,657,checkout
13:12,658,checkout
13:12,659,fruit
13:13,618,checkout
13:13,621,checkout
13:13,626,checkout
13:13,627,dairy
13:13,635,checkout
13:13,642,dairy
13:13,647,dairy
13:13,649,dairy
13:13,650,fruit
13:13,651,dairy
13:13,654,dairy
13:13,655,drinks
13:13,659,fruit
13:13,660,drinks
13:13,661,fruit
13:14,627,dairy
13:14,642,dairy
13:14,647,drinks
13:14,649,dairy
13:14,650,fruit
13:14,651,dairy
13:14,654,spices
13:14,655,checkout
13:14,659,fruit
13:14,660,drinks
13:14,661,fruit
13:14,662,fruit
13:14,663,fruit
13:14,664,spices
13:14,665,fruit
13:14,666,drinks
13:14,667,fruit
13:14,668,fruit
13:15,627,checkout
13:15,642,spices
13:15,647,checkout
13:15,649,dairy
13:15,650,fruit
13:15,651,drinks
13:15,654,spices
13:15,659,fruit
13:15,660,checkout
13:15,661,dairy
13:15,662,checkout
13:15,663,fruit
13:15,664,drinks
13:15,665,fruit
13:15,666,fruit
13:15,667,dairy
13:15,668,checkout
13:15,669,dairy
13:16,642,spices
13:16,649,dairy
13:16,650,fruit
13:16,651,drinks
13:16,654,checkout
13:16,659,fruit
13:16,661,checkout
13:16,663,fruit
13:16,664,drinks
13:16,665,dairy
13:16,666,fruit
13:16,667,dairy
13:16,669,dairy
13:16,670,dairy
13:17,642,drinks
13:17,649,dairy
13:17,650,drinks
13:17,651,drinks
13:17,659,fruit
13:17,663,dairy
13:17,664,checkout
13:17,665,dairy
13:17,666,checkout
13:17,667,dairy
13:17,669,dairy
13:17,670,dairy
13:17,671,fruit
13:17,672,dairy
13:18,642,spices
13:18,649,dairy
13:18,650,checkout
13:18,651,checkout
13:18,659,fruit
13:18,663,dairy
13:18,665,dairy
13:18,667,checkout
13:18,669,dairy
13:18,670,fruit
13:18,671,checkout
13:18,672,dairy
13:18,673,fruit
13:18,674,fruit
13:18,675,fruit
13:18,676,dairy
13:18,677,fruit
13:19,642,spices
13:19,649,fruit
13:19,659,checkout
13:19,663,dairy
13:19,665,checkout
13:19,669,dairy
13:19,670,spices
13:19,672,dairy
13:19,673,drinks
13:19,674,checkout
13:19,675,fruit
13:19,676,checkout
13:19,677,fruit
13:19,678,spices
13:20,642,checkout
13:20,649,fruit
13:20,663,spices
13:20,669,drinks
13:20,670,spices
13:20,672,dairy
13:20,673,spices
13:20,675,fruit
13:20,677,dairy
13:20,678,spices
13:20,679,dairy
13:21,649,fruit
13:21,663,checkout
13:21,669,drinks
13:21,670,spices
13:21,672,spices
13:21,673,dairy
13:21,675,fruit
13:21,677,dairy
13:21,678,checkout
13:21,679,dairy
13:21,680,dairy
13:21,681,dairy
13:21,682,dairy
13:22,649,fruit
13:22,669,drinks
13:22,670,dairy
13:22,672,spices
13:22,673,checkout
13:22,675,spices
13:22,677,dairy
13:22,679,dairy
13:22,680,dairy
13:22,681,dairy
13:22,682,dairy
13:22,683,drinks
13:22,684,fruit
13:22,685,spices
13:22,686,spices
13:22,687,dairy
13:23,649,fruit
13:23,669,checkout
13:23,670,dairy
13:23,672,drinks
13:23,675,fruit
13:23,677,dairy
13:23,679,dairy
13:23,680,fruit
13:23,681,checkout
13:23,682,dairy
13:23,683,fruit
13:23,684,checkout
13:23,685,fruit
13:23,686,spices
13:23,687,dairy
13:23,688,drinks
13:24,649,dairy
13:24,670,dairy
13:24,672,checkout
13:24,675,fruit
13:24,677,dairy
13:24,679,dairy
13:24,680,fruit
13:24,682,dairy
13:24,683,fruit
13:24,685,drinks
13:24,686,spices
13:24,687,dairy
13:24,688,drinks
13:24,689,fruit
13:25,649,dairy
13:25,670,dairy
13:25,675,fruit
13:25,677,fruit
13:25,679,dairy
13:25,680,drinks
13:25,682,dairy
13:25,683,fruit
13:25,685,drinks
13:25,686,spices
13:25,687,dairy
13:25,688,drinks
13:25,689,dairy
13:25,690,fruit
13:26,649,dairy
13:26,670,dairy
13:26,675,fruit
13:26,677,fruit
13:26,679,dairy
13:26,680,dairy
13:26,682,dairy
13:26,683,fruit
13:26,685,checkout
13:26,686,drinks
13:26,687,dairy
13:26,688,checkout
13:26,689,dairy
13:26,690,fruit
13:26,691,spices
13:26,692,drinks
13:26,693,fruit
13:27,649,dairy
13:27,670,dairy
13:27,675,checkout
13:27,677,spices
13:27,679,dairy
13:27,680,drinks
13:27,682,checkout
13:27,683,dairy
13:27,686,spices
13:27,687,dairy
13:27,689,dairy
13:27,690,fruit
13:27,691,spices
13:27,692,checkout
13:27,693,dairy
13:27,694,fruit
13:27,695,drinks
13:27,696,drinks
13:27,697,spices
13:27,698,dairy
13:27,699,spices
13:28,649,dairy
13:28,670,spices
13:28,677,spices
13:28,679,dairy
13:28,680,drinks
13:28,683,dairy
13:28,686,drinks
13:28,687,dairy
13:28,689,dairy
13:28,690,drinks
13:28,691,spices
13:28,693,dairy
13:28,694,spices
13:28,695,drinks
13:28,696,spices
13:28,697,checkout
13:28,698,dairy
13:28,699,spices
13:28,700,drinks
13:28,701,fruit
13:29,649,fruit
13:29,670,checkout
13:29,677,dairy
13:29,679,dairy
13:29,680,drinks
13:29,683,dairy
13:29,686,drinks
13:29,687,fruit
13:29,689,dairy
13:29,690,fruit
13:29,691,dairy
13:29,693,dairy
13:29,694,fruit
13:29,695,fruit
13:29,696,dairy
13:29,698,dairy
13:29,699,spices
13:29,700,drinks
13:29,701,fruit
13:29,702,fruit
13:30,649,spices
13:30,677,dairy
13:30,679,dairy
13:30,680,checkout
13:30,683,drinks
13:30,686,fruit
13:30,687,fruit
13:30,689,fruit
13:30,690,fruit
13:30,691,dairy
13:30,693,dairy
13:30,694,fruit
13:30,695,fruit
13:30,696,checkout
13:30,698,dairy
13:30,699,dairy
13:30,700,drinks
13:30,701,checkout
13:30,702,spices
13:30,703,fruit
13:31,649,drinks
13:31,677,dairy
13:31,679,drinks
13:31,683,checkout
13:31,686,fruit
13:31,687,checkout
13:31,689,fruit
13:31,690,fruit
13:31,691,dairy
13:31,693,drinks
13:31,694,fruit
13:31,695,fruit
13:31,698,dairy
13:31,699,dairy
13:31,700,fruit
13:31,702,dairy
13:31,703,fruit
13:31,704,fruit
13:31,705,dairy
13:31,706,fruit
13:32,649,drinks
13:32,677,dairy
13:32,679,checkout
13:32,686,checkout
13:32,689,fruit
13:32,690,fruit
13:32,691,checkout
13:32,693,drinks
13:32,694,fruit
13:32,695,fruit
13:32,698,dairy
13:32,699,checkout
13:32,700,fruit
13:32,702,dairy
13:32,703,fruit
13:32,704,fruit
13:32,705,dairy
13:32,706,fruit
13:32,707,dairy
13:33,649,drinks
13:33,677,dairy
13:33,689,fruit
13:33,690,drinks
13:33,693,fruit
13:33,694,dairy
13:33,695,checkout
13:33,698,dairy
13:33,700,checkout
13:33,702,dairy
13:33,703,fruit
13:33,704,fruit
13:33,705,spices
13:33,706,fruit
13:33,707,dairy
13:33,708,dairy
13:34,649,drinks
13:34,677,drinks
13:34,689,fruit
13:34,690,spices
13:34,693,fruit
13:34,694,dairy
13:34,698,dairy
13:34,702,drinks
13:34,703,dairy
13:34,704,fruit
13:34,705,spices
13:34,706,fruit
13:34,707,dairy
13:34,708,spices
13:34,709,drinks
13:35,649,drinks
13:35,677,checkout
13:35,689,drinks
13:35,690,dairy
13:35,693,fruit
13:35,694,fruit
13:35,698,dairy
13:35,702,drinks
13:35,703,dairy
13:35,704,fruit
13:35,705,spices
13:35,706,fruit
13:35,707,dairy
13:35,708,dairy
13:35,709,checkout
13:35,710,drinks
13:35,711,drinks
13:35,712,dairy
13:36,649,spices
13:36,689,drinks
13:36,690,drinks
13:36,693,fruit
13:36,694,fruit
13:36,698,drinks
13:36,702,checkout
13:36,703,dairy
13:36,704,checkout
13:36,705,dairy
13:36,706,checkout
13:36,707,spices
13:36,708,dairy
13:36,710,drinks
13:36,711,drinks
13:36,712,dairy
13:36,713,dairy
13:36,714,spices
13:36,715,drinks
13:36,716,fruit
13:37,649,drinks
13:37,689,fruit
13:37,690,fruit
13:37,693,fruit
13:37,694,checkout
13:37,698,spices
13:37,703,dairy
13:37,705,dairy
13:37,707,checkout
13:37,708,dairy
13:37,710,drinks
13:37,711,drinks
13:37,712,checkout
13:37,713,dairy
13:37,714,dairy
13:37,715,fruit
13:37,716,dairy
13:37,717,fruit
13:37,718,dairy
13:37,719,spices
13:38,649,drinks
13:38,689,dairy
13:38,690,checkout
13:38,693,fruit
13:38,698,fruit
13:38,703,dairy
13:38,705,checkout
13:38,708,dairy
13:38,710,drinks
13:38,711,checkout
13:38,713,dairy
13:38,714,dairy
13:38,715,checkout
13:38,716,drinks
13:38,717,fruit
13:38,718,dairy
13:38,719,drinks
13:38,720,fruit
13:39,649,checkout
13:39,689,dairy
13:39,693,fruit
13:39,698,checkout
13:39,703,dairy
13:39,708,spices
13:39,710,spices
13:39,713,fruit
13:39,714,spices
13:39,716,checkout
13:39,717,fruit
13:39,718,spices
13:39,719,fruit
13:39,720,spices
13:39,721,drinks
13:39,722,fruit
13:39,723,dairy
13:39,724,drinks
13:39,725,dairy
13:40,689,dairy
13:40,693,dairy
13:40,703,dairy
13:40,708,dairy
13:40,710,spices
13:40,713,fruit
13:40,714,spices
13:40,717,fruit
13:40,718,dairy
13:40,719,fruit
13:40,720,checkout
13:40,721,drinks
13:40,722,fruit
13:40,723,dairy
13:40,724,drinks
13:40,725,drinks
13:40,726,dairy
13:40,727,dairy
13:41,689,dairy
13:41,693,dairy
13:41,703,dairy
13:41,708,dairy
13:41,710,checkout
13:41,713,fruit
13:41,714,checkout
13:41,717,fruit
13:41,718,dairy
13:41,719,fruit
13:41,721,drinks
13:41,722,drinks
13:41,723,spices
13:41,724,drinks
13:41,725,checkout
13:41,726,spices
13:41,727,dairy
13:41,728,drinks
13:41,729,spices
13:42,689,checkout
13:42,693,dairy
13:42,703,dairy
13:42,708,dairy
13:42,713,fruit
13:42,717,fruit
13:42,718,dairy
13:42,719,fruit
13:42,721,drinks
13:42,722,drinks
13:42,723,spices
13:42,724,drinks
13:42,726,spices
13:42,727,dairy
13:42,728,drinks
13:42,729,checkout
13:42,730,fruit
13:42,731,dairy
13:42,732,fruit
13:42,733,fruit
13:43,693,dairy
13:43,703,dairy
13:43,708,dairy
13:43,713,checkout
13:43,717,dairy
13:43,718,dairy
13:43,719,fruit
13:43,721,drinks
13:43,722,fruit
13:43,723,spices
13:43,724,drinks
13:43,726,drinks
13:43,727,dairy
13:43,728,spices
13:43,730,checkout
13:43,731,dairy
13:43,732,fruit
13:43,733,fruit
13:43,734,fruit
13:43,735,fruit
13:43,736,fruit
13:43,737,fruit
13:43,738,fruit
13:44,693,dairy
13:44,703,dairy
13:44,708,dairy
13:44,717,checkout
13:44,718,dairy
13:44,719,fruit
13:44,721,drinks
13:44,722,fruit
13:44,723,drinks
13:44,724,checkout
13:44,726,drinks
13:44,727,dairy
13:44,728,spices
13:44,731,dairy
13:44,732,fruit
13:44,733,fruit
13:44,734,fruit
13:44,735,fruit
13:44,736,fruit
13:44,737,fruit
13:44,738,spices
13:44,739,fruit
13:44,740,fruit
13:44,741,drinks
13:44,742,fruit
13:44,743,fruit
13:44,744,spices
13:44,745,fruit
13:45,693,dairy
13:45,703,dairy
13:45,708,dairy
13:45,718,dairy
13:45,719,fruit
13:45,721,drinks
13:45,722,fruit
13:45,723,drinks
13:45,726,checkout
13:45,727,dairy
13:45,728,spices
13:45,731,dairy
13:45,732,dairy
13:45,733,fruit
13:45,734,fruit
13:45,735,drinks
13:45,736,checkout
13:45,737,checkout
13:45,738,spices
13:45,739,fruit
13:45,740,fruit
13:45,741,drinks
13:45,742,dairy
13:45,743,checkout
13:45,744,dairy
13:45,745,checkout
13:45,746,dairy
13:45,747,fruit
13:45,748,dairy
13:45,749,dairy
13:46,693,dairy
13:46,703,dairy
13:46,708,dairy
13:46,718,dairy
13:46,719,fruit
13:46,721,spices
13:46,722,fruit
13:46,723,checkout
13:46,727,dairy
13:46,728,spices
13:46,731,dairy
13:46,732,dairy
13:46,733,drinks
13:46,734,checkout
13:46,735,drinks
13:46,738,fruit
13:46,739,drinks
13:46,740,fruit
13:46,741,spices
13:46,742,dairy
13:46,744,dairy
13:46,746,fruit
13:46,747,checkout
13:46,748,dairy
13:46,749,spices
13:46,750,drinks
13:46,751,fruit
13:47,693,checkout
13:47,703,dairy
13:47,708,dairy
13:47,718,dairy
13:47,719,drinks
13:47,721,dairy
13:47,722,fruit
13:47,727,checkout
13:47,728,dairy
13:47,731,dairy
13:47,732,dairy
13:47,733,checkout
13:47,735,checkout
13:47,738,fruit
13:47,739,drinks
13:47,740,checkout
13:47,741,checkout
13:47,742,checkout
13:47,744,dairy
13:47,746,fruit
13:47,748,fruit
13:47,749,spices
13:47,750,drinks
13:47,751,fruit
13:47,752,dairy
13:47,753,drinks
13:47,754,drinks
13:47,755,fruit
13:47,756,fruit
13:48,703,drinks
13:48,708,dairy
13:48,718,dairy
13:48,719,fruit
13:48,721,dairy
13:48,722,spices
13:48,728,dairy
13:48,731,dairy
13:48,732,dairy
13:48,738,checkout
13:48,739,drinks
13:48,744,checkout
13:48,746,fruit
13:48,748,drinks
13:48,749,checkout
13:48,750,drinks
13:48,751,spices
13:48,752,dairy
13:48,753,drinks
13:48,754,drinks
13:48,755,checkout
13:48,756,checkout
13:48,757,spices
13:48,758,spices
13:48,759,drinks
13:48,760,dairy
13:48,761,fruit
13:49,703,drinks
13:49,708,dairy
13:49,718,checkout
13:49,719,dairy
13:49,721,dairy
13:49,722,fruit
13:49,728,dairy
13:49,731,dairy
13:49,732,fruit
13:49,739,checkout
13:49,746,fruit
13:49,748,drinks
13:49,750,drinks
13:49,751,drinks
13:49,752,dairy
13:49,753,spices
13:49,754,drinks
13:49,757,drinks
13:49,758,dairy
13:49,759,drinks
13:49,760,dairy
13:49,761,spices
13:49,762,dairy
13:49,763,fruit
13:50,703,drinks
13:50,708,dairy
13:50,719,dairy
13:50,721,dairy
13:50,722,fruit
13:50,728,dairy
13:50,731,dairy
13:50,732,checkout
13:50,746,checkout
13:50,748,drinks
13:50,750,drinks
13:50,751,drinks
13:50,752,dairy
13:50,753,spices
13:50,754,fruit
13:50,757,drinks
13:50,758,drinks
13:50,759,checkout
13:50,760,dairy
13:50,761,checkout
13:50,762,dairy
13:50,763,dairy
13:50,764,drinks
13:51,703,fruit
13:51,708,dairy
13:51,719,dairy
13:51,721,dairy
13:51,722,checkout
13:51,728,dairy
13:51,731,checkout
13:51,748,drinks
13:51,750,drinks
13:51,751,checkout
13:51,752,dairy
13:51,753,checkout
13:51,754,fruit
13:51,757,drinks
13:51,758,spices
13:51,760,dairy
13:51,762,drinks
13:51,763,dairy
13:51,764,checkout
13:51,765,fruit
13:51,766,drinks
13:52,703,dairy
13:52,708,dairy
13:52,719,drinks
13:52,721,checkout
13:52,728,dairy
13:52,748,drinks
13:52,750,drinks
13:52,752,dairy
13:52,754,fruit
13:52,757,drinks
13:52,758,drinks
13:52,760,dairy
13:52,762,drinks
13:52,763,checkout
13:52,765,dairy
13:52,766,checkout
13:52,767,spices
13:52,768,spices
13:52,769,dairy
13:52,770,dairy
13:53,703,checkout
13:53,708,dairy
13:53,719,checkout
13:53,728,dairy
13:53,748,drinks
13:53,750,drinks
13:53,752,dairy
13:53,754,fruit
13:53,757,drinks
13:53,758,fruit
13:53,760,fruit
13:53,762,drinks
13:53,765,dairy
13:53,767,spices
13:53,768,checkout
13:53,769,dairy
13:53,770,checkout
13:53,771,drinks
13:53,772,spices
13:53,773,fruit
13:53,774,fruit
13:54,708,dairy
13:54,728,dairy
13:54,748,drinks
13:54,750,fruit
13:54,752,dairy
13:54,754,fruit
13:54,757,fruit
13:54,758,fruit
13:54,760,spices
13:54,762,checkout
13:54,765,dairy
13:54,767,fruit
13:54,769,dairy
13:54,771,drinks
13:54,772,drinks
13:54,773,fruit
13:54,774,fruit
13:54,775,spices
13:55,708,dairy
13:55,728,dairy
13:55,748,drinks
13:55,750,fruit
13:55,752,dairy
13:55,754,fruit
13:55,757,dairy
13:55,758,checkout
13:55,760,checkout
13:55,765,spices
13:55,767,fruit
13:55,769,dairy
13:55,771,checkout
13:55,772,fruit
13:55,773,dairy
13:55,774,fruit
13:55,775,drinks
13:55,776,spices
13:55,777,dairy
13:55,778,dairy
13:56,708,dairy
13:56,728,dairy
13:56,748,drinks
13:56,750,dairy
13:56,752,spices
13:56,754,fruit
13:56,757,dairy
13:56,765,drinks
13:56,767,fruit
13:56,769,fruit
13:56,772,drinks
13:56,773,fruit
13:56,774,fruit
13:56,775,drinks
13:56,776,dairy
13:56,777,dairy
13:56,778,dairy
13:56,779,fruit
13:56,780,fruit
13:56,781,fruit
13:56,782,dairy
13:56,783,dairy
13:57,708,spices
13:57,728,dairy
13:57,748,drinks
13:57,750,checkout
13:57,752,spices
13:57,754,spices
13:57,757,dairy
13:57,765,checkout
13:57,767,fruit
13:57,769,fruit
13:57,772,checkout
13:57,773,fruit
13:57,774,checkout
13:57,775,checkout
13:57,776,drinks
13:57,777,dairy
13:57,778,dairy
13:57,779,fruit
13:57,780,fruit
13:57,781,fruit
13:57,782,checkout
13:57,783,dairy
13:57,784,drinks
13:57,785,spices
13:57,786,dairy
13:58,708,spices
13:58,728,dairy
13:58,748,drinks
13:58,752,dairy
13:58,754,fruit
13:58,757,drinks
13:58,767,fruit
13:58,769,fruit
13:58,773,checkout
13:58,776,drinks
13:58,777,dairy
13:58,778,dairy
13:58,779,fruit
13:58,780,fruit
13:58,781,fruit
13:58,783,fruit
13:58,784,drinks
13:58,785,spices
13:58,786,drinks
13:58,787,fruit
13:58,788,drinks
13:58,789,fruit
13:59,708,checkout
13:59,728,dairy
13:59,748,drinks
13:59,752,dairy
13:59,754,fruit
13:59,757,drinks
13:59,767,checkout
13:59,769,fruit
13:59,776,drinks
13:59,777,dairy
13:59,778,dairy
13:59,779,fruit
13:59,780,fruit
13:59,781,checkout
13:59,783,checkout
13:59,784,drinks
13:59,785,spices
13:59,786,drinks
13:59,787,fruit
13:59,788,drinks
13:59,789,fruit
13:59,790,fruit
13:59,791,drinks
14:00,728,dairy
14:00,748,drinks
14:00,752,dairy
14:00,754,fruit
14:00,757,spices
14:00,769,fruit
14:00,776,checkout
14:00,777,dairy
14:00,778,dairy
14:00,779,fruit
14:00,780,fruit
14:00,784,drinks
14:00,785,fruit
14:00,786,drinks
14:00,787,checkout
14:00,788,drinks
14:00,789,dairy
14:00,790,checkout
14:00,791,spices
14:00,792,drinks
14:00,793,fruit
14:00,794,fruit
14:00,795,fruit
14:01,728,dairy
14:01,748,fruit
14:01,752,fruit
14:01,754,fruit
14:01,757,dairy
14:01,769,fruit
14:01,777,dairy
14:01,778,dairy
14:01,779,checkout
14:01,780,checkout
14:01,784,drinks
14:01,785,fruit
14:01,786,checkout
14:01,788,drinks
14:01,789,dairy
14:01,791,spices
14:01,792,drinks
14:01,793,fruit
14:01,794,fruit
14:01,795,fruit
14:01,796,dairy
14:01,797,spices
14:02,728,dairy
14:02,748,fruit
14:02,752,fruit
14:02,754,checkout
14:02,757,dairy
14:02,769,drinks
14:02,777,dairy
14:02,778,dairy
14:02,784,spices
14:02,785,dairy
14:02,788,drinks
14:02,789,fruit
14:02,791,fruit
14:02,792,drinks
14:02,793,checkout
14:02,794,fruit
14:02,795,fruit
14:02,796,dairy
14:02,797,spices
14:02,798,fruit
14:02,799,dairy
14:03,728,drinks
14:03,748,checkout
14:03,752,fruit
14:03,757,dairy
14:03,769,checkout
14:03,777,dairy
14:03,778,dairy
14:03,784,dairy
14:03,785,dairy
14:03,788,drinks
